server_timestamp,participant_id,assigned_block_order,block_index,block_name,upload_batch_number,trial_in_block,global_trial,timestamp_iso,chosen_shape,chosen_position,circle_position,square_position,axis,anchor_state,circle_color,square_color,high_reward_shape,reward_probability_chosen,outcome_rewarded,reaction_time_ms,reward_reversal_on_this_trial,visual_remap_on_this_trial,visual_state_label,block_total_rewards,block_mean_rt,block_optimal_rate
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,67,147,2026-04-17T01:25:23.147Z,Square,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.3,1,817,0,1,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,68,148,2026-04-17T01:25:24.590Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.7,1,174,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,69,149,2026-04-17T01:25:26.124Z,Square,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.3,0,270,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,70,150,2026-04-17T01:25:27.547Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.7,0,149,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,71,151,2026-04-17T01:25:29.366Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.7,1,543,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,72,152,2026-04-17T01:25:30.987Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.7,1,353,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,73,153,2026-04-17T01:25:32.432Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Circle,0.7,0,181,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,74,154,2026-04-17T01:25:33.834Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.3,0,130,1,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,75,155,2026-04-17T01:25:35.167Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.3,0,57,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,76,156,2026-04-17T01:25:36.523Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.3,1,87,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,77,157,2026-04-17T01:25:37.833Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.3,0,40,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,78,158,2026-04-17T01:25:39.127Z,Square,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.7,0,19,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,79,159,2026-04-17T01:25:40.856Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.3,0,465,0,0,remap4,45,542,0.68
2026-04-17T01:25:41.361Z,Daniel,Stable-Attention-Volatile,2,Attention,2,80,160,2026-04-17T01:25:42.176Z,Circle,,right,left,horizontal,anchor-down,var(--circle-blue),var(--square-orange),Square,0.3,0,53,0,0,remap4,45,542,0.68
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,1,81,2026-04-17T01:23:26.113Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,5049,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,2,82,2026-04-17T01:23:27.747Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,381,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,3,83,2026-04-17T01:23:29.532Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,532,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,4,84,2026-04-17T01:23:31.864Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,1080,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,5,85,2026-04-17T01:23:33.465Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,347,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,6,86,2026-04-17T01:23:35.146Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,429,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,7,87,2026-04-17T01:23:36.746Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,347,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,8,88,2026-04-17T01:23:38.430Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,431,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,9,89,2026-04-17T01:23:40.048Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,364,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,10,90,2026-04-17T01:23:41.697Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,396,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,11,91,2026-04-17T01:23:43.197Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,247,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,12,92,2026-04-17T01:23:44.715Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,266,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,13,93,2026-04-17T01:23:46.330Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,361,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,14,94,2026-04-17T01:23:48.280Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,697,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,15,95,2026-04-17T01:23:49.780Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,247,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,16,96,2026-04-17T01:23:51.379Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,346,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,17,97,2026-04-17T01:23:53.013Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,380,1,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,18,98,2026-04-17T01:23:54.496Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,230,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,19,99,2026-04-17T01:23:56.198Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,449,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,20,100,2026-04-17T01:23:58.263Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,813,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,21,101,2026-04-17T01:23:59.830Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,314,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,22,102,2026-04-17T01:24:01.883Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,800,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,23,103,2026-04-17T01:24:04.547Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,1411,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,24,104,2026-04-17T01:24:06.113Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,313,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,25,105,2026-04-17T01:24:08.083Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,717,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,26,106,2026-04-17T01:24:09.648Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,312,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,27,107,2026-04-17T01:24:11.097Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,195,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,28,108,2026-04-17T01:24:12.699Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,348,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,29,109,2026-04-17T01:24:14.264Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,313,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,30,110,2026-04-17T01:24:16.330Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,812,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,31,111,2026-04-17T01:24:17.915Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,331,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,32,112,2026-04-17T01:24:19.483Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,316,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,33,113,2026-04-17T01:24:21.164Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,428,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,34,114,2026-04-17T01:24:23.082Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,665,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,35,115,2026-04-17T01:24:25.363Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,1028,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,36,116,2026-04-17T01:24:26.947Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,330,1,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,37,117,2026-04-17T01:24:29.163Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,962,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,38,118,2026-04-17T01:24:30.799Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,383,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,39,119,2026-04-17T01:24:32.431Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,380,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,40,120,2026-04-17T01:24:34.048Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,364,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,41,121,2026-04-17T01:24:35.648Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,346,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,42,122,2026-04-17T01:24:37.414Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,513,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,43,123,2026-04-17T01:24:39.029Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,363,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,44,124,2026-04-17T01:24:40.636Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,353,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,45,125,2026-04-17T01:24:42.214Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,325,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,46,126,2026-04-17T01:24:43.829Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,362,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,47,127,2026-04-17T01:24:45.529Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,447,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,48,128,2026-04-17T01:24:47.013Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,230,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,49,129,2026-04-17T01:24:48.496Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,229,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,50,130,2026-04-17T01:24:50.063Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,314,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,51,131,2026-04-17T01:24:51.681Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,364,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,52,132,2026-04-17T01:24:53.447Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,515,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,53,133,2026-04-17T01:24:55.096Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,395,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,54,134,2026-04-17T01:24:56.714Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,365,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,55,135,2026-04-17T01:24:58.280Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,314,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,56,136,2026-04-17T01:25:00.080Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,547,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,57,137,2026-04-17T01:25:01.930Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,598,1,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,58,138,2026-04-17T01:25:03.796Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,613,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,59,139,2026-04-17T01:25:05.398Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,350,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,60,140,2026-04-17T01:25:06.979Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,330,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,61,141,2026-04-17T01:25:08.614Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,382,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,62,142,2026-04-17T01:25:10.446Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,580,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,63,143,2026-04-17T01:25:12.346Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,647,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,64,144,2026-04-17T01:25:13.946Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,347,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,65,145,2026-04-17T01:25:16.513Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,1314,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,66,146,2026-04-17T01:25:18.346Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,579,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,67,147,2026-04-17T01:25:19.947Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,348,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,68,148,2026-04-17T01:25:21.563Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,364,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,69,149,2026-04-17T01:25:25.429Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,2613,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,70,150,2026-04-17T01:25:26.929Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,247,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,71,151,2026-04-17T01:25:28.714Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,531,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,72,152,2026-04-17T01:25:30.329Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,363,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,73,153,2026-04-17T01:25:31.946Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,364,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,74,154,2026-04-17T01:25:33.546Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,347,1,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,75,155,2026-04-17T01:25:35.146Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,347,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,76,156,2026-04-17T01:25:36.747Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,347,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,77,157,2026-04-17T01:25:38.382Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,383,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,78,158,2026-04-17T01:25:39.863Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,228,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,79,159,2026-04-17T01:25:41.212Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,94,0,0,standard,45,533,0.64
2026-04-17T01:25:44.856Z,Maddie,Attention-Stable-Volatile,2,Stable,2,80,160,2026-04-17T01:25:42.663Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,198,0,0,standard,45,533,0.64
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,1,161,2026-04-17T01:25:45.079Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,539,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,2,162,2026-04-17T01:25:46.680Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,329,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,3,163,2026-04-17T01:25:48.343Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,402,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,4,164,2026-04-17T01:25:50.098Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,482,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,5,165,2026-04-17T01:25:51.541Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,164,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,6,166,2026-04-17T01:25:52.975Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,167,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,7,167,2026-04-17T01:25:54.421Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,166,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,8,168,2026-04-17T01:25:56.493Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,804,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,9,169,2026-04-17T01:25:57.961Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,188,1,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,10,170,2026-04-17T01:26:00.533Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,1306,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,11,171,2026-04-17T01:26:01.911Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,111,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,12,172,2026-04-17T01:26:03.445Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,259,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,13,173,2026-04-17T01:26:05.027Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,320,0,0,standard,44,365,0.51
2026-04-17T01:27:52.944Z,Daniel,Stable-Attention-Volatile,3,Volatile,3,14,174,2026-04-17T01:26:07.323Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,1035,0,0,standard,44,365,0.51
